"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-java_8u161","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-java1703","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-go_1178","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-libressl_283","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_102e","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_110l","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-openssl_111d","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-openssl_303","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-apple_mail_16_0","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-thunderbird_91_9","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"rating_spec","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","SSL Labs's 'SSL Server Rating Guide' (version 2009q from 2020-01-30)","",""
"rating_doc","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","https://github.com/ssllabs/research/wiki/SSL-Server-Rating-Guide","",""
"protocol_support_score","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","100","",""
"protocol_support_score_weighted","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","30","",""
"key_exchange_score","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","90","",""
"key_exchange_score_weighted","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","27","",""
"cipher_strength_score","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","60","",""
"cipher_strength_score_weighted","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","24","",""
"final_score","espacesurdemande.anct.gouv.fr/51.158.59.9","443","INFO","81","",""
"overall_grade","espacesurdemande.anct.gouv.fr/51.158.59.9","443","OK","A+","",""
