"id","fqdn/ip","port","severity","finding","cve","cwe"
"cert_chain_of_trust","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","passed.","",""
"cert_certificatePolicies_EV","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","no","",""
"cert_expirationStatus","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","36 >= 30 days","",""
"cert_notBefore","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","2025-06-17 02:51","",""
"cert_notAfter","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","2025-09-15 02:51","",""
"cert_extlifeSpan","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","certificate has no extended life time according to browser forum","",""
"cert_eTLS","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","not present","",""
"cert_crlDistributionPoints","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","http://r11.c.lencr.org/72.crl","",""
"cert_ocspURL","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","--","",""
"OCSP_stapling","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","not offered","",""
"cert_mustStapleExtension","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","--","",""
"DNS_CAArecord","coop-numerique.anct.gouv.fr/195.154.73.190","443","LOW","--","",""
"certificate_transparency","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","yes (certificate extension)","",""
"certs_countServer","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","2","",""
"certs_list_ordering_problem","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","no","",""
"cert_caIssuers","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","R11 (Let's Encrypt from US)","",""
"intermediate_cert <#1>","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","-----BEGIN CERTIFICATE-----\nMIIFBjCCAu6gAwIBAgIRAIp9PhPWLzDvI4a9KQdrNPgwDQYJKoZIhvcNAQELBQAwTzELMAkGA1UEBhMCVVMxKTAnBgNVBAoTIEludGVybmV0IFNlY3VyaXR5IFJlc2VhcmNoIEdyb3VwMRUwEwYDVQQDEwxJU1JHIFJvb3QgWDEwHhcNMjQwMzEzMDAwMDAwWhcNMjcwMzEyMjM1OTU5WjAzMQswCQYDVQQGEwJVUzEWMBQGA1UEChMNTGV0J3MgRW5jcnlwdDEMMAoGA1UEAxMDUjExMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAuoe8XBsAOcvKCs3UZxD5ATylTqVhyybKUvsVAbe5KPUoHu0nsyQYOWcJDAjs4DqwO3cOvfPlOVRBDE6uQdaZdN5R2+97/1i9qLcT9t4x1fJyyXJqC4N0lZxGAGQUmfOx2SLZzaiSqhwmej/+71gFewiVgdtxD4774zEJuwm+UE1fj5F2PVqdnoPy6cRms+EGZkNIGIBloDcYmpuEMpexsr3E+BUAnSeI++JjF5ZsmydnS8TbKF5pwnnwSVzgJFDhxLyhBax7QG0AtMJBP6dYuC/FXJuluwme8f7rsIU5/agK70XEeOtlKsLPXzze41xNG/cLJyuqC0J3U095ah2H2QIDAQABo4H4MIH1MA4GA1UdDwEB/wQEAwIBhjAdBgNVHSUEFjAUBggrBgEFBQcDAgYIKwYBBQUHAwEwEgYDVR0TAQH/BAgwBgEB/wIBADAdBgNVHQ4EFgQUxc9GpOr0w8B6bJXELbBeki8m47kwHwYDVR0jBBgwFoAUebRZ5nu25eQBc4AIiMgaWPbpm24wMgYIKwYBBQUHAQEEJjAkMCIGCCsGAQUFBzAChhZodHRwOi8veDEuaS5sZW5jci5vcmcvMBMGA1UdIAQMMAowCAYGZ4EMAQIBMCcGA1UdHwQgMB4wHKAaoBiGFmh0dHA6Ly94MS5jLmxlbmNyLm9yZy8wDQYJKoZIhvcNAQELBQADggIBAE7iiV0KAxyQOND1H/lxXPjDj7I3iHpvsCUf7b632IYGjukJhM1yv4Hz/MrPU0jtvfZpQtSlET41yBOykh0FX+ou1Nj4ScOt9ZmWnO8m2OG0JAtIIE3801S0qcYhyOE2G/93ZCkXufBL713qzXnQv5C/viOykNpKqUgxdKlEC+Hi9i2DcaR1e9KUwQUZRhy5j/PEdEglKg3l9dtD4tuTm7kZtB8v32oOjzHTYw+7KdzdZiw/sBtnUfhBPORNuay4pJxmY/WrhSMdzFO2q3Gu3MUBcdo27goYKjL9CTF8j/Zz55yctUoVaneCWs/ajUX+HypkBTA+c8LGDLnWO2NKq0YD/pnARkAnYGPfUDoHR9gVSp/qRx+ZWghiDLZsMwhN1zjtSC0uBWiugF3vTNzYIEFfaPG7Ws3jDrAMMYebQ95JQ+HIBD/RPBuHRTBpqKlyDnkSHDHYPiNX3adPoPAcgdF3H2/W0rmoswMWgTlLn1Wu0mrks7/qpdWfS6PJ1jty80r2VKsM/Dj3YIDfbjXKdaFU5C+8bhfJGqU3taKauuz0wHVGT3eo6FlWkWYtbt4pgdamlwVeZEW+LM7qZEJEsMNPrfC03APKmZsJgpWCDWOKZvkZcvjVuYkQ4omYCTX5ohy+knMjdOmdH9c7SpqEWBDC86fiNex+O0XOMEZSa8DA\n-----END CERTIFICATE-----","",""
"intermediate_cert_fingerprintSHA256 <#1>","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","591E9CE6C863D3A079E9FABE1478C7339A26B21269DDE795211361024AE31A44","",""
"intermediate_cert_notBefore <#1>","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","2024-03-13 00:00","",""
"intermediate_cert_notAfter <#1>","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","2027-03-12 23:59","",""
"intermediate_cert_expiration <#1>","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","ok > 40 days","",""
"intermediate_cert_chain <#1>","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","R11 <-- ISRG Root X1","",""
"intermediate_cert_badOCSP","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","intermediate certificate(s) is/are ok","",""
"HTTP_status_code","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","200 OK ('/')","",""
"HTTP_clock_skew","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","-2 seconds from localtime","",""
"HTTP_headerTime","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","1754790217","",""
"HSTS_time","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","730 days (=63072000 seconds) > 15552000 seconds","",""
"HSTS_subdomains","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","only for this domain","",""
"HSTS_preload","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","domain is NOT marked for preloading","",""
"HPKP","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","No support for HTTP Public Key Pinning","",""
"banner_server","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","envoy","",""
"banner_application","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","x-powered-by: Next.js","",""
"cookie_count","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","0 at '/'","",""
"X-Frame-Options","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","DENY","",""
"X-Content-Type-Options","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","nosniff","",""
"Content-Security-Policy","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","default-src 'self' https://matomo.incubateur.anct.gouv.fr https://sentry.incubateur.net; script-src 'self' https://matomo.incubateur.anct.gouv.fr https://cdn.jsdelivr.net/npm/@scalar/api-reference 'unsafe-inline' 'unsafe-eval'; script-src-attr 'none'; style-src 'self' https: 'unsafe-inline'; img-src 'self' data: *; frame-src https://www.youtube-nocookie.com/; object-src 'none'; connect-src 'self' https://coop-mediation-numerique-uploads-main.s3.fr-par.scw.cloud https://auth.agentconnect.gouv.fr https://matomo.incubateur.anct.gouv.fr https://sentry.incubateur.net https://openmaptiles.geo.data.gouv.fr https://openmaptiles.github.io https://aides-territoires.beta.gouv.fr https://recherche-entreprises.api.gouv.fr https://api-adresse.data.gouv.fr https://dev.coop-mediation-numerique.incubateur.anct.gouv.fr https://coop-numerique.anct.gouv.fr; worker-src 'self' blob:; font-src 'self' https: data:; frame-ancestors 'self' https://matomo.incubateur.anct.gouv.fr; form-action 'self'; base-uri 'self'; upgrade-insecure-requests true;","",""
"X-XSS-Protection","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","1; mode=block","",""
"Cache-Control","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","private, no-cache, no-store, max-age=0, must-revalidate","",""
"banner_reverseproxy","coop-numerique.anct.gouv.fr/195.154.73.190","443","INFO","--","","CWE-200"
"heartbleed","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","not vulnerable, no heartbeat extension","CVE-2014-0160","CWE-119"
"CCS","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","not vulnerable","CVE-2014-0224","CWE-310"
"ticketbleed","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","not vulnerable","CVE-2016-9244","CWE-200"
"ROBOT","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","not vulnerable, no RSA key transport cipher","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","supported","","CWE-310"
"secure_client_renego","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","coop-numerique.anct.gouv.fr/195.154.73.190","443","MEDIUM","potentially VULNERABLE, gzip deflate HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","coop-numerique.anct.gouv.fr/195.154.73.190","443","OK","no protocol below TLS 1.2 offered","",""
